MAL63_136	NA
MATA1_1012	NA
MATA1_1225	NA
MATA1_1740	NA
MATA1_608	NA
MATA1-MATALPHA2-dimer_1435	NA
MATA1-MATALPHA2-dimer_1436	NA
MATA1-MATALPHA2-dimer_1437	NA
MATALPHA1-MCM1-dimer_1442	NA
MBP1-SWI6-dimer_1542	NA
Oaf1-Pip2-dimer_1433.1	NA
Oaf1-Pip2-dimer_1433.2	NA
Oaf1-Pip2-dimer_1433.3	NA
Oaf1-Pip2-dimer_1433.4	NA
Oaf1-Pip2-dimer_1433.5	NA
TBP-TFIIA_1328	NA
TBP-TFIIA-TFIIB_1330	NA
TBP-TFIIB_1329	NA
TFIIIC_1430	NA
YBR049C_635	REB1
YBR049C_907	REB1
YBR066C_1382	NRG2
YBR066C_1383	NRG2
YBR066C_1384	NRG2
YBR066C_2082	NRG2
YBR083W_1133	TEC1
YBR083W_1134	TEC1
YBR083W_1135	TEC1
YBR083W_1415	TEC1
YBR083W_1574	TEC1
YBR083W_1721	TEC1
YBR083W_1722	TEC1
YBR083W_1900	TEC1
YBR083W_2036	TEC1
YBR083W_2037	TEC1
YBR083W_2038	TEC1
YBR083W_2181	TEC1
YBR083W_361	TEC1
YBR083W_508	TEC1
YBR083W_632	TEC1
YBR083W_815	TEC1
YBR089C-A_2147	NHP6B
YBR089C-A_2217	NHP6B
YBR089C-A_792	NHP6B
YBR150C_1899	TBS1
YBR150C_2179	TBS1
YBR150C_2237	TBS1
YBR150C_552	TBS1
YBR150C_873	TBS1
YBR182C_1109	SMP1
YBR182C_1259	SMP1
YBR182C_1427	SMP1
YBR182C_1448	SMP1
YBR182C_1876	SMP1
YBR182C_2171	SMP1
YBR182C_666	SMP1
YBR182C_864	SMP1
YBR182C_890	SMP1
YBR239C_1919	ERT1
YBR239C_2188	ERT1
YBR239C_564	ERT1
YBR239C_826	ERT1
YBR240C_1136	THI2
YBR240C_1137	THI2
YBR240C_1269	THI2
YBR240C_1449	THI2
YBR240C_1575	THI2
YBR240C_1723	THI2
YBR240C_1901	THI2
YBR240C_378	THI2
YBR240C_618	THI2
YBR267W_1920	REI1
YBR267W_489	REI1
YBR297W_1011	MAL33
YBR297W_1647	MAL33
YBR297W_1648	MAL33
YBR297W_1813	MAL33
YCL055W_127	KAR4
YCL058C_1417	FYV5
YCL067C_2079	HMLALPHA2
YCL067C_2102	HMLALPHA2
YCR018C_1115	SRD1
YCR018C_1883	SRD1
YCR018C_2173	SRD1
YCR018C_2232	SRD1
YCR018C_530	SRD1
YCR018C_851	SRD1
YCR039C_1364	MATALPHA2
YCR039C_1365	MATALPHA2
YCR039C_1366	MATALPHA2
YCR039C_1439	MATALPHA2
YCR039C_1541	MATALPHA2
YCR039C_2044	MATALPHA2
YCR039C_2137	MATALPHA2
YCR039C_2212	MATALPHA2
YCR039C_833	MATALPHA2
YCR040W_1418	MATALPHA1
YCR065W_111	HCM1
YCR065W_570	HCM1
YCR096C_558	HMRA2
YCR106W_1070	RDS1
YCR106W_1071	RDS1
YCR106W_1555	RDS1
YCR106W_1688	RDS1
YCR106W_1852	RDS1
YCR106W_2066	RDS1
YCR106W_2159	RDS1
YCR106W_384	RDS1
YCR106W_506	RDS1
YCR106W_644	RDS1
YCR106W_838	RDS1
YDL002C_502	NHP10
YDL020C_1089	RPN4
YDL020C_1090	RPN4
YDL020C_1311	RPN4
YDL020C_1397	RPN4
YDL020C_1398	RPN4
YDL020C_1399	RPN4
YDL020C_1561	RPN4
YDL020C_1700	RPN4
YDL020C_1701	RPN4
YDL020C_1864	RPN4
YDL020C_2163	RPN4
YDL020C_2229	RPN4
YDL020C_280	RPN4
YDL020C_377	RPN4
YDL020C_504	RPN4
YDL020C_693	RPN4
YDL020C_858	RPN4
YDL042C_1970	SIR2
YDL042C_1971	SIR2
YDL042C_1972	SIR2
YDL042C_1973	SIR2
YDL048C_1127	STP4
YDL048C_1892	STP4
YDL048C_2175	STP4
YDL048C_559	STP4
YDL048C_604	STP4
YDL048C_821	STP4
YDL056W_1013	MBP1
YDL056W_1014	MBP1
YDL056W_1226	MBP1
YDL056W_1297	MBP1
YDL056W_1444	MBP1
YDL056W_1649	MBP1
YDL056W_1650	MBP1
YDL056W_1815	MBP1
YDL056W_1944	MBP1
YDL056W_1945	MBP1
YDL056W_2004	MBP1
YDL056W_2138	MBP1
YDL056W_354	MBP1
YDL056W_463	MBP1
YDL056W_500	MBP1
YDL056W_656	MBP1
YDL056W_878	MBP1
YDL056W_895	MBP1
YDL106C_1055	PHO2
YDL106C_1056	PHO2
YDL106C_1057	PHO2
YDL106C_1207	PHO2
YDL106C_1450	PHO2
YDL106C_1550	PHO2
YDL106C_1677	PHO2
YDL106C_1678	PHO2
YDL106C_1679	PHO2
YDL106C_1680	PHO2
YDL106C_1843	PHO2
YDL106C_2050	PHO2
YDL106C_2154	PHO2
YDL106C_394	PHO2
YDL106C_505	PHO2
YDL106C_692	PHO2
YDL106C_794	PHO2
YDL166C_1771	FAP7
YDL170W_1139	UGA3
YDL170W_1140	UGA3
YDL170W_1141	UGA3
YDL170W_1270	UGA3
YDL170W_1724	UGA3
YDL170W_1725	UGA3
YDL170W_1904	UGA3
YDL170W_2069	UGA3
YDL170W_320	UGA3
YDL170W_486	UGA3
YDL170W_651	UGA3
YDL170W_773	UGA3
YDR009W_1776	GAL3
YDR009W_957	GAL3
YDR026C_1160	NSI1
YDR026C_1581	NSI1
YDR026C_1921	NSI1
YDR026C_408	NSI1
YDR026C_696	NSI1
YDR034C_133	LYS14
YDR034C_2136	LYS14
YDR034C_521	LYS14
YDR034C_865	LYS14
YDR043C_1046	NRG1
YDR043C_1047	NRG1
YDR043C_1237	NRG1
YDR043C_1548	NRG1
YDR043C_1672	NRG1
YDR043C_1673	NRG1
YDR043C_1836	NRG1
YDR043C_2148	NRG1
YDR043C_2218	NRG1
YDR043C_375	NRG1
YDR043C_449	NRG1
YDR043C_598	NRG1
YDR043C_788	NRG1
YDR043C_904	NRG1
YDR049W_1922	VMS1
YDR081C_1050	PDC2
YDR081C_1839	PDC2
YDR096W_562	GIS1
YDR096W_87	GIS1
YDR096W_88	GIS1
YDR123C_1002	INO2
YDR123C_1219	INO2
YDR123C_1293	INO2
YDR123C_1451	INO2
YDR123C_1591	INO2
YDR123C_1805	INO2
YDR123C_358	INO2
YDR123C_713	INO2
YDR146C_1131	SWI5
YDR146C_1267	SWI5
YDR146C_1314	SWI5
YDR146C_1573	SWI5
YDR146C_1897	SWI5
YDR146C_2008	SWI5
YDR146C_2059	SWI5
YDR146C_569	SWI5
YDR146C_591	SWI5
YDR146C_901	SWI5
YDR169C_2233	STB3
YDR169C_810	STB3
YDR174W_2249	HMO1
YDR207C_1144	UME6
YDR207C_1145	UME6
YDR207C_1317	UME6
YDR207C_1577	UME6
YDR207C_1578	UME6
YDR207C_1727	UME6
YDR207C_1906	UME6
YDR207C_2183	UME6
YDR207C_2239	UME6
YDR207C_395	UME6
YDR207C_511	UME6
YDR207C_709	UME6
YDR207C_774	UME6
YDR207C_828	UME6
YDR213W_1146	UPC2
YDR213W_1907	UPC2
YDR213W_2090	UPC2
YDR213W_2109	UPC2
YDR213W_324	UPC2
YDR213W_544	UPC2
YDR216W_1180	ADR1
YDR216W_1515	ADR1
YDR216W_1594	ADR1
YDR216W_1595	ADR1
YDR216W_1745	ADR1
YDR216W_507	ADR1
YDR216W_576	ADR1
YDR216W_623	ADR1
YDR216W_919	ADR1
YDR216W_920	ADR1
YDR227W_1978	SIR4
YDR227W_1979	SIR4
YDR227W_1980	SIR4
YDR227W_1981	SIR4
YDR253C_1021	MET32
YDR253C_1022	MET32
YDR253C_1373	MET32
YDR253C_1374	MET32
YDR253C_1375	MET32
YDR253C_150	MET32
YDR253C_1546	MET32
YDR253C_1654	MET32
YDR253C_1821	MET32
YDR253C_2140	MET32
YDR253C_2214	MET32
YDR253C_497	MET32
YDR253C_637	MET32
YDR253C_855	MET32
YDR259C_1156	YAP6
YDR259C_1157	YAP6
YDR259C_1158	YAP6
YDR259C_1273	YAP6
YDR259C_1452	YAP6
YDR259C_1734	YAP6
YDR259C_1735	YAP6
YDR259C_1916	YAP6
YDR259C_2187	YAP6
YDR259C_599	YAP6
YDR259C_778	YAP6
YDR259C_820	YAP6
YDR259C_888	YAP6
YDR266C_1161	HEL2
YDR266C_1923	HEL2
YDR277C_1671	MTH1
YDR277C_1832	MTH1
YDR303C_2165	RSC3
YDR303C_580	RSC3
YDR303C_853	RSC3
YDR310C_1128	SUM1
YDR310C_1265	SUM1
YDR310C_1572	SUM1
YDR310C_1893	SUM1
YDR310C_2176	SUM1
YDR310C_2235	SUM1
YDR310C_310	SUM1
YDR310C_311	SUM1
YDR310C_383	SUM1
YDR310C_452	SUM1
YDR310C_478	SUM1
YDR310C_679	SUM1
YDR310C_850	SUM1
YDR310C_892	SUM1
YDR421W_1183	ARO80
YDR421W_1509	ARO80
YDR421W_1600	ARO80
YDR421W_1749	ARO80
YDR421W_2115	ARO80
YDR421W_616	ARO80
YDR421W_725	ARO80
YDR421W_877	ARO80
YDR421W_928	ARO80
YDR421W_929	ARO80
YDR423C_1187	CAD1
YDR423C_1343	CAD1
YDR423C_1344	CAD1
YDR423C_1345	CAD1
YDR423C_1453	CAD1
YDR423C_1517	CAD1
YDR423C_1604	CAD1
YDR423C_1605	CAD1
YDR423C_1756	CAD1
YDR423C_2073	CAD1
YDR423C_2098	CAD1
YDR423C_387	CAD1
YDR423C_620	CAD1
YDR423C_727	CAD1
YDR423C_898	CAD1
YDR423C_937	CAD1
YDR423C_938	CAD1
YDR423C_939	CAD1
YDR451C_1167	YHP1
YDR451C_1454	YHP1
YDR451C_1931	YHP1
YDR451C_422	YHP1
YDR451C_677	YHP1
YDR451C_716	YHP1
YDR463W_1124	STP1
YDR463W_1125	STP1
YDR463W_1263	STP1
YDR463W_1720	STP1
YDR463W_1890	STP1
YDR463W_2088	STP1
YDR463W_305	STP1
YDR463W_448	STP1
YDR463W_660	STP1
YDR477W_1110	SNF1
YDR477W_1877	SNF1
YDR477W_622	SNF1
YDR520C_1162	URC2
YDR520C_1924	URC2
YDR520C_2189	URC2
YDR520C_553	URC2
YDR520C_659	URC2
YDR520C_834	URC2
YEL009C_1203	GCN4
YEL009C_1287	GCN4
YEL009C_1361	GCN4
YEL009C_1362	GCN4
YEL009C_1363	GCN4
YEL009C_1455	GCN4
YEL009C_1530	GCN4
YEL009C_1628	GCN4
YEL009C_1629	GCN4
YEL009C_1781	GCN4
YEL009C_2042	GCN4
YEL009C_2130	GCN4
YEL009C_2209	GCN4
YEL009C_403	GCN4
YEL009C_601	GCN4
YEL009C_73	GCN4
YEL009C_840	GCN4
YEL009C_881	GCN4
YEL009C_884	GCN4
YEL009C_966	GCN4
YER028C_1029	MIG3
YER028C_1826	MIG3
YER028C_2144	MIG3
YER028C_501	MIG3
YER028C_874	MIG3
YER040W_1206	GLN3
YER040W_1456	GLN3
YER040W_1532	GLN3
YER040W_1631	GLN3
YER040W_1632	GLN3
YER040W_1784	GLN3
YER040W_2131	GLN3
YER040W_373	GLN3
YER040W_539	GLN3
YER040W_641	GLN3
YER040W_793	GLN3
YER040W_970	GLN3
YER040W_971	GLN3
YER040W_972	GLN3
YER045C_1457	ACA1
YER045C_1743	ACA1
YER045C_8	ACA1
YER045C_917	ACA1
YER051W_1163	JHD1
YER051W_1925	JHD1
YER051W_662	JHD1
YER064C_2094	VHR2
YER064C_2111	VHR2
YER068W_1102	MOT2
YER068W_1711	MOT2
YER068W_1870	MOT2
YER068W_356	MOT2
YER068W_556	MOT2
YER069W_1426	ARG5,6
YER088C_1195	DOT6
YER088C_1768	DOT6
YER088C_2151	DOT6
YER088C_2221	DOT6
YER088C_557	DOT6
YER088C_812	DOT6
YER109C_67	FLO8
YER111C_1130	SWI4
YER111C_1266	SWI4
YER111C_1313	SWI4
YER111C_1443	SWI4
YER111C_1583	SWI4
YER111C_1896	SWI4
YER111C_1946	SWI4
YER111C_1947	SWI4
YER111C_1948	SWI4
YER111C_1949	SWI4
YER111C_1950	SWI4
YER111C_1951	SWI4
YER111C_1952	SWI4
YER111C_1953	SWI4
YER111C_1954	SWI4
YER111C_1955	SWI4
YER111C_1956	SWI4
YER111C_1957	SWI4
YER111C_1958	SWI4
YER111C_1959	SWI4
YER111C_1960	SWI4
YER111C_2007	SWI4
YER111C_2058	SWI4
YER111C_368	SWI4
YER111C_584	SWI4
YER111C_627	SWI4
YER111C_887	SWI4
YER130C_1164	COM2
YER130C_1926	COM2
YER130C_2190	COM2
YER130C_2240	COM2
YER130C_534	COM2
YER130C_862	COM2
YER148W_1326	SPT15
YER148W_1566	SPT15
YER148W_2056	SPT15
YER148W_2172	SPT15
YER148W_798	SPT15
YER161C_1114	SPT2
YER161C_1882	SPT2
YER161C_414	SPT2
YER161C_702	SPT2
YER169W_1085	RPH1
YER169W_1086	RPH1
YER169W_1087	RPH1
YER169W_1088	RPH1
YER169W_1252	RPH1
YER169W_1697	RPH1
YER169W_1698	RPH1
YER169W_1699	RPH1
YER169W_1862	RPH1
YER169W_2162	RPH1
YER169W_2228	RPH1
YER169W_279	RPH1
YER169W_547	RPH1
YER169W_675	RPH1
YER169W_823	RPH1
YER184C_1165	TOG1
YER184C_1927	TOG1
YER184C_2095	TOG1
YER184C_512	TOG1
YFL021W_1358	GAT1
YFL021W_1359	GAT1
YFL021W_1360	GAT1
YFL021W_1458	GAT1
YFL021W_1529	GAT1
YFL021W_1625	GAT1
YFL021W_1626	GAT1
YFL021W_1627	GAT1
YFL021W_1779	GAT1
YFL021W_2127	GAT1
YFL021W_2207	GAT1
YFL021W_355	GAT1
YFL021W_491	GAT1
YFL021W_630	GAT1
YFL021W_860	GAT1
YFL021W_962	GAT1
YFL021W_963	GAT1
YFL021W_964	GAT1
YFL031W_1459	HAC1
YFL031W_1788	HAC1
YFL031W_543	HAC1
YFL031W_657	HAC1
YFL031W_94	HAC1
YFL031W_96	HAC1
YFL031W_977	HAC1
YFL031W_98	HAC1
YFL044C_1166	OTU1
YFL044C_1274	OTU1
YFL044C_1928	OTU1
YFL052W_1929	ZNF1
YFR034C_1058	PHO4
YFR034C_1059	PHO4
YFR034C_1240	PHO4
YFR034C_1306	PHO4
YFR034C_1388	PHO4
YFR034C_1389	PHO4
YFR034C_1390	PHO4
YFR034C_1460	PHO4
YFR034C_1551	PHO4
YFR034C_1681	PHO4
YFR034C_1844	PHO4
YFR034C_2051	PHO4
YFR034C_2155	PHO4
YFR034C_2222	PHO4
YFR034C_247	PHO4
YFR034C_359	PHO4
YFR034C_515	PHO4
YFR034C_646	PHO4
YFR034C_827	PHO4
YGL013C_1051	PDR1
YGL013C_1052	PDR1
YGL013C_1238	PDR1
YGL013C_1305	PDR1
YGL013C_1589	PDR1
YGL013C_1674	PDR1
YGL013C_1840	PDR1
YGL013C_2048	PDR1
YGL013C_2061	PDR1
YGL013C_214	PDR1
YGL013C_2152	PDR1
YGL013C_222	PDR1
YGL013C_225	PDR1
YGL013C_363	PDR1
YGL013C_485	PDR1
YGL013C_614	PDR1
YGL013C_863	PDR1
YGL013C_899	PDR1
YGL035C_1026	MIG1
YGL035C_1230	MIG1
YGL035C_1301	MIG1
YGL035C_1547	MIG1
YGL035C_1657	MIG1
YGL035C_1824	MIG1
YGL035C_1994	MIG1
YGL035C_2047	MIG1
YGL035C_2142	MIG1
YGL035C_555	MIG1
YGL035C_654	MIG1
YGL035C_868	MIG1
YGL071W_1067	AFT1
YGL071W_1068	AFT1
YGL071W_1069	AFT1
YGL071W_1243	AFT1
YGL071W_1280	AFT1
YGL071W_1334	AFT1
YGL071W_1335	AFT1
YGL071W_1336	AFT1
YGL071W_1554	AFT1
YGL071W_15	AFT1
YGL071W_1685	AFT1
YGL071W_1686	AFT1
YGL071W_1687	AFT1
YGL071W_1850	AFT1
YGL071W_2114	AFT1
YGL071W_658	AFT1
YGL071W_720	AFT1
YGL071W_785	AFT1
YGL071W_818	AFT1
YGL073W_113	HSF1
YGL073W_1217	HSF1
YGL073W_1292	HSF1
YGL073W_1461	HSF1
YGL073W_1538	HSF1
YGL073W_1639	HSF1
YGL073W_1640	HSF1
YGL073W_1801	HSF1
YGL073W_411	HSF1
YGL073W_476	HSF1
YGL073W_615	HSF1
YGL073W_908	HSF1
YGL073W_994	HSF1
YGL073W_995	HSF1
YGL073W_996	HSF1
YGL073W_997	HSF1
YGL096W_1902	TOS8
YGL096W_494	TOS8
YGL131C_1111	SNT2
YGL131C_1565	SNT2
YGL131C_1878	SNT2
YGL131C_413	SNT2
YGL131C_612	SNT2
YGL162W_1129	SUT1
YGL162W_1894	SUT1
YGL162W_2089	SUT1
YGL162W_374	SUT1
YGL162W_673	SUT1
YGL166W_1520	CUP2
YGL166W_46	CUP2
YGL166W_48.1	CUP2
YGL166W_48.2	CUP2
YGL166W_48.3	CUP2
YGL181W_1208	GTS1
YGL181W_1785	GTS1
YGL181W_694	GTS1
YGL181W_973	GTS1
YGL192W_1000	IME4
YGL192W_1001	IME4
YGL192W_1218	IME4
YGL192W_1642	IME4
YGL192W_1804	IME4
YGL197W_1016	MDS3
YGL197W_1817	MDS3
YGL209W_1027	MIG2
YGL209W_1028	MIG2
YGL209W_1658	MIG2
YGL209W_1825	MIG2
YGL209W_2143	MIG2
YGL209W_523	MIG2
YGL209W_802	MIG2
YGL209W_882	MIG2
YGL237C_1210	HAP2
YGL237C_1290	HAP2
YGL237C_1535	HAP2
YGL237C_1593	HAP2
YGL237C_1635	HAP2
YGL237C_1791	HAP2
YGL237C_647	HAP2
YGL237C_980	HAP2
YGL237C_981	HAP2
YGL254W_1199	FZF1
YGL254W_1775	FZF1
YGL254W_545	FZF1
YGL254W_68	FZF1
YGL254W_69	FZF1
YGL254W_956	FZF1
YGR040W_1005	KSS1
YGR040W_1006	KSS1
YGR040W_1643	KSS1
YGR040W_1644	KSS1
YGR040W_1809	KSS1
YGR044C_1081	RME1
YGR044C_1250	RME1
YGR044C_1860	RME1
YGR044C_273	RME1
YGR044C_275	RME1
YGR044C_626	RME1
YGR067C_1930	YGR067C
YGR067C_2191	YGR067C
YGR067C_548	YGR067C
YGR067C_805	YGR067C
YGR089W_1835	NNF2
YGR097W_1752	ASK10
YGR097W_933	ASK10
YGR249W_1025	MGA1
YGR249W_1462	MGA1
YGR249W_1656	MGA1
YGR249W_1823	MGA1
YGR249W_2141	MGA1
YGR249W_809	MGA1
YGR288W_1224	MAL13
YGR288W_1812	MAL13
YHL009C_1153	YAP3
YHL009C_1409	YAP3
YHL009C_1410	YAP3
YHL009C_1411	YAP3
YHL009C_1463	YAP3
YHL009C_1732	YAP3
YHL009C_1914	YAP3
YHL009C_2092	YAP3
YHL009C_2110	YAP3
YHL009C_561	YAP3
YHL009C_672	YAP3
YHL020C_1049	OPI1
YHL020C_1838	OPI1
YHL020C_642	OPI1
YHL027W_1077	RIM101
YHL027W_1078	RIM101
YHL027W_1248	RIM101
YHL027W_1692	RIM101
YHL027W_1693	RIM101
YHL027W_1857	RIM101
YHL027W_424	RIM101
YHL027W_513	RIM101
YHL027W_600	RIM101
YHR006W_1126	STP2
YHR006W_1264	STP2
YHR006W_1323	STP2
YHR006W_1891	STP2
YHR006W_2174	STP2
YHR006W_2234	STP2
YHR006W_308	STP2
YHR006W_800	STP2
YHR056C_2164	RSC30
YHR056C_527	RSC30
YHR056C_857	RSC30
YHR084W_1120	STE12
YHR084W_1121	STE12
YHR084W_1122	STE12
YHR084W_1123	STE12
YHR084W_1262	STE12
YHR084W_1312	STE12
YHR084W_1570	STE12
YHR084W_1571	STE12
YHR084W_1717	STE12
YHR084W_1718	STE12
YHR084W_1719	STE12
YHR084W_1889	STE12
YHR084W_1999	STE12
YHR084W_2000	STE12
YHR084W_2015	STE12
YHR084W_2016	STE12
YHR084W_2017	STE12
YHR084W_2018	STE12
YHR084W_2019	STE12
YHR084W_2020	STE12
YHR084W_2021	STE12
YHR084W_2022	STE12
YHR084W_2023	STE12
YHR084W_2024	STE12
YHR084W_2025	STE12
YHR084W_2026	STE12
YHR084W_2027	STE12
YHR084W_2028	STE12
YHR084W_2029	STE12
YHR084W_2030	STE12
YHR084W_2031	STE12
YHR084W_2032	STE12
YHR084W_2033	STE12
YHR084W_2034	STE12
YHR084W_2035	STE12
YHR084W_2057	STE12
YHR084W_2087	STE12
YHR084W_400	STE12
YHR084W_563	STE12
YHR084W_665	STE12
YHR084W_894	STE12
YHR124W_1045	NDT80
YHR124W_1304	NDT80
YHR124W_1464	NDT80
YHR124W_1834	NDT80
YHR124W_206	NDT80
YHR124W_2145	NDT80
YHR124W_2215	NDT80
YHR124W_719	NDT80
YHR124W_829	NDT80
YHR178W_1119	STB5
YHR178W_1403	STB5
YHR178W_1404	STB5
YHR178W_1405	STB5
YHR178W_1569	STB5
YHR178W_1887	STB5
YHR178W_2068	STB5
YHR178W_2086	STB5
YHR178W_2108	STB5
YHR178W_301	STB5
YHR178W_370	STB5
YHR178W_514	STB5
YHR178W_707	STB5
YHR206W_1105	SKN7
YHR206W_1106	SKN7
YHR206W_1258	SKN7
YHR206W_1465	SKN7
YHR206W_1713	SKN7
YHR206W_1714	SKN7
YHR206W_1715	SKN7
YHR206W_1873	SKN7
YHR206W_2170	SKN7
YHR206W_289	SKN7
YHR206W_290	SKN7
YHR206W_292	SKN7
YHR206W_293	SKN7
YHR206W_294	SKN7
YHR206W_296	SKN7
YHR206W_380	SKN7
YHR206W_425	SKN7
YHR206W_583	SKN7
YHR206W_663	SKN7
YHR206W_854	SKN7
YHR206W_885	SKN7
YIL036W_1466	CST6
YIL036W_1761	CST6
YIL036W_2075	CST6
YIL036W_2099	CST6
YIL036W_44	CST6
YIL036W_585	CST6
YIL036W_685	CST6
YIL036W_945	CST6
YIL056W_1325	VHR1
YIL056W_2091	VHR1
YIL101C_1149	XBP1
YIL101C_1318	XBP1
YIL101C_1728	XBP1
YIL101C_1912	XBP1
YIL101C_2039	XBP1
YIL101C_2185	XBP1
YIL101C_536	XBP1
YIL101C_674	XBP1
YIL101C_842	XBP1
YIL119C_1863	RPI1
YIL128W_1017	MET18
YIL128W_1818	MET18
YIL130W_2116	ASG1
YIL130W_529	ASG1
YIL130W_807	ASG1
YIL131C_1197	FKH1
YIL131C_1284	FKH1
YIL131C_1434	FKH1
YIL131C_1467	FKH1
YIL131C_1525	FKH1
YIL131C_1773	FKH1
YIL131C_2002	FKH1
YIL131C_2124	FKH1
YIL131C_2204	FKH1
YIL131C_382	FKH1
YIL131C_607	FKH1
YIL131C_60	FKH1
YIL131C_62	FKH1
YIL131C_835	FKH1
YIL131C_913	FKH1
YIR013C_2129	GAT4
YIR013C_2208	GAT4
YIR013C_565	GAT4
YIR013C_814	GAT4
YIR017C_1018	MET28
YIR017C_1468	MET28
YIR017C_1469	MET28
YIR017C_1652	MET28
YIR017C_1819	MET28
YIR017C_703	MET28
YIR018W_1154	YAP5
YIR018W_1155	YAP5
YIR018W_1272	YAP5
YIR018W_1470	YAP5
YIR018W_1733	YAP5
YIR018W_1915	YAP5
YIR018W_712	YAP5
YIR018W_777	YAP5
YIR018W_896	YAP5
YIR023W_1192	DAL81
YIR023W_1611	DAL81
YIR023W_1612	DAL81
YIR023W_1764	DAL81
YIR023W_53	DAL81
YIR023W_611	DAL81
YIR023W_906	DAL81
YIR023W_949	DAL81
YJL056C_1175	ZAP1
YJL056C_1276	ZAP1
YJL056C_1942	ZAP1
YJL056C_2097	ZAP1
YJL056C_2113	ZAP1
YJL056C_353	ZAP1
YJL056C_469	ZAP1
YJL056C_711	ZAP1
YJL089W_1103	SIP4
YJL089W_1104	SIP4
YJL089W_1257	SIP4
YJL089W_1563	SIP4
YJL089W_1712	SIP4
YJL089W_1872	SIP4
YJL089W_2055	SIP4
YJL089W_2067	SIP4
YJL089W_2169	SIP4
YJL089W_2231	SIP4
YJL089W_286	SIP4
YJL089W_371	SIP4
YJL089W_573	SIP4
YJL089W_653	SIP4
YJL089W_847	SIP4
YJL103C_2132	GSM1
YJL103C_2210	GSM1
YJL103C_525	GSM1
YJL103C_780.1	GSM1
YJL103C_780.2	GSM1
YJL103C_856	GSM1
YJL110C_1471	GZF3
YJL110C_1533	GZF3
YJL110C_1633	GZF3
YJL110C_1634	GZF3
YJL110C_1786	GZF3
YJL110C_2133	GZF3
YJL110C_2211	GZF3
YJL110C_586	GZF3
YJL110C_593	GZF3
YJL110C_811	GZF3
YJL110C_974	GZF3
YJL110C_975	GZF3
YJL110C_976	GZF3
YJL127C_1322	SPT10
YJL127C_1880	SPT10
YJL206C_1168	YJL206C
YJL206C_1169	YJL206C
YJL206C_1170	YJL206C
YJL206C_1275	YJL206C
YJL206C_1738	YJL206C
YJL206C_1739	YJL206C
YJL206C_1932	YJL206C
YJR060W_1188	CBF1
YJR060W_1282	CBF1
YJR060W_1346	CBF1
YJR060W_1347	CBF1
YJR060W_1348	CBF1
YJR060W_1472	CBF1
YJR060W_1473	CBF1
YJR060W_1518	CBF1
YJR060W_1606	CBF1
YJR060W_1757	CBF1
YJR060W_2118	CBF1
YJR060W_2202	CBF1
YJR060W_2246	CBF1
YJR060W_396	CBF1
YJR060W_420	CBF1
